id,hour,latitude,longitude,date_time,area,heat_wrf,type,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live
11635,0,46.1202,-121.435,201508140000Z,2.00209,143698,WF,13.4777,10.8682,10.3688,10.9953,72
11636,0,46.1202,-121.429,201508140000Z,1.13472,77886.7,WF,13.6105,10.8769,10.3625,10.9946,72
11637,0,46.1202,-121.423,201508140000Z,0.00193881,150.716,WF,13.7141,10.9529,10.3791,10.9963,72
11638,0,46.1202,-121.418,201508140000Z,1.00E-03,4.20173,WF,13.7324,10.9472,10.388,10.997,72
11639,0,46.1202,-121.412,201508140000Z,1.00E-03,2.82648,WF,13.7199,10.9165,10.3865,10.9964,72
11640,0,46.1202,-121.406,201508140000Z,1.00E-03,0.221756,WF,13.6418,10.8733,10.3931,10.9962,72
11641,0,46.1202,-121.4,201508140000Z,1.00E-03,0.146,WF,13.5947,10.8503,10.3989,10.9963,72
11642,0,46.1202,-121.394,201508140000Z,1.00E-03,0.0671974,WF,13.5294,10.8378,10.4044,10.9961,72
11643,0,46.1202,-121.389,201508140000Z,1.00E-03,0.0801005,WF,13.4465,10.8056,10.3949,10.9943,72
11644,0,46.1202,-121.383,201508140000Z,1.00E-03,0.10079,WF,13.4162,10.7776,10.3919,10.993,72
11645,0,46.1202,-121.377,201508140000Z,1.00E-03,0.0682083,WF,13.3444,10.715,10.3912,10.9928,72
11646,0,46.1202,-121.371,201508140000Z,1.00E-03,0.0316705,WF,13.3226,10.6929,10.4121,10.9946,72
11647,0,46.1202,-121.36,201508140000Z,1.00E-03,0.262472,WF,13.4343,10.6865,10.4065,10.9911,72
11648,0,46.1202,-121.354,201508140000Z,1.00E-03,0.676681,WF,13.6101,10.6723,10.4017,10.9897,72
11649,0,46.1202,-121.348,201508140000Z,1.00E-03,0.181078,WF,13.0458,10.2202,10.278,10.9747,72
11650,0,46.1202,-121.343,201508140000Z,1.00E-03,0.320264,WF,12.8971,10.0517,10.2236,10.9682,72
11651,0,46.1202,-121.337,201508140000Z,0.001,55.7095,WF,12.7489,9.88298,10.1742,10.9614,72
11652,0,46.1202,-121.331,201508140000Z,0.00894637,744.547,WF,12.5657,9.71446,10.1426,10.9584,72
11653,0,46.1202,-121.325,201508140000Z,0.595289,113740,WF,12.3324,9.53267,10.1193,10.9576,72
11654,0,46.1202,-121.319,201508140000Z,2.16863,313410,WF,12.946,9.90089,10.1975,10.9682,72
11655,0,46.1241,-121.435,201508140000Z,1.53645,118150,WF,13.1676,10.7948,10.4029,10.9997,72
11656,0,46.1242,-121.429,201508140000Z,0.744133,52671.2,WF,13.3434,10.7935,10.3913,10.9984,72
11657,0,46.1242,-121.423,201508140000Z,0.0122906,882.458,WF,13.5651,10.8983,10.3993,10.9991,72
11658,0,46.1242,-121.418,201508140000Z,0.001,17.0649,WF,13.7358,10.9755,10.4196,11.0012,72
11659,0,46.1242,-121.412,201508140000Z,1.00E-03,0.424005,WF,13.7783,10.949,10.4096,11,72
11660,0,46.1242,-121.406,201508140000Z,1.00E-03,0.0813629,WF,13.746,10.9219,10.4133,10.9996,72
11661,0,46.1242,-121.389,201508140000Z,1.00E-03,0.289242,WF,13.5151,10.8433,10.4255,10.9984,72
11662,0,46.1242,-121.383,201508140000Z,1.00E-03,0.120047,WF,13.4407,10.7841,10.4106,10.9958,72
11663,0,46.1242,-121.36,201508140000Z,1.00E-03,0.278709,WF,13.307,10.6409,10.4159,10.9932,72
11664,0,46.1242,-121.354,201508140000Z,1.00E-03,1.01554,WF,13.3792,10.612,10.4126,10.9923,72
11665,0,46.1242,-121.348,201508140000Z,1.00E-03,0.422631,WF,13.5059,10.5179,10.3947,10.9907,72
11666,0,46.1242,-121.343,201508140000Z,1.00E-03,1.11654,WF,12.8377,10.0166,10.2471,10.9716,72
11667,0,46.1242,-121.337,201508140000Z,0.001,23.9106,WF,12.7338,9.82725,10.1744,10.9622,72
11668,0,46.1242,-121.331,201508140000Z,0.00161849,164.503,WF,12.5336,9.65274,10.151,10.9601,72
11669,0,46.1242,-121.325,201508140000Z,3.24439,512169,WF,12.3259,9.5618,10.1622,10.963,72
11670,0,46.1282,-121.435,201508140000Z,1.87985,131776,WF,12.4934,10.4871,10.4139,11.002,72
11671,0,46.1282,-121.429,201508140000Z,0.001,0.00169988,WF,12.9298,10.5445,10.392,10.9993,72
11672,0,46.1282,-121.423,201508140000Z,0.001,23.7374,WF,13.369,10.7436,10.4123,11.0011,72
11673,0,46.1282,-121.418,201508140000Z,1.00E-03,0.00255708,WF,13.5488,10.9045,10.4427,11.0042,72
11674,0,46.1282,-121.412,201508140000Z,1.00E-03,0.148314,WF,13.6635,10.9152,10.4297,11.0023,72
11675,0,46.1282,-121.4,201508140000Z,1.00E-03,0.135971,WF,13.6101,10.9034,10.4361,11.0029,72
11676,0,46.1282,-121.394,201508140000Z,1.00E-03,0.131708,WF,13.5564,10.8709,10.437,11.0012,72
11677,0,46.1282,-121.389,201508140000Z,1.00E-03,0.193778,WF,13.501,10.8288,10.4391,11.0002,72
11678,0,46.1282,-121.383,201508140000Z,1.00E-03,0.0811191,WF,13.4468,10.7771,10.4266,10.9984,72
11679,0,46.1282,-121.377,201508140000Z,1.00E-03,0.0351706,WF,13.3362,10.7096,10.422,10.9977,72
11680,0,46.1282,-121.371,201508140000Z,1.00E-03,0.0158587,WF,13.1791,10.6248,10.4052,10.9955,72
11681,0,46.1282,-121.36,201508140000Z,1.00E-03,0.208587,WF,13.0981,10.552,10.4129,10.9942,72
11682,0,46.1282,-121.354,201508140000Z,1.00E-03,0.134923,WF,13.2135,10.5326,10.4109,10.9933,72
11683,0,46.1282,-121.348,201508140000Z,1.00E-03,0.0738295,WF,13.2812,10.464,10.4016,10.9922,72
11684,0,46.1282,-121.343,201508140000Z,1.00E-03,2.30733,WF,13.4226,10.3418,10.3582,10.9871,72
11685,0,46.1282,-121.337,201508140000Z,0.001,44.8364,WF,12.6908,9.78182,10.1853,10.9641,72
11686,0,46.1282,-121.331,201508140000Z,0.0101413,819.66,WF,12.444,9.61026,10.156,10.9614,72
11687,0,46.1282,-121.325,201508140000Z,3.0804,517929,WF,12.3994,9.64518,10.1908,10.9661,72
11688,0,46.1321,-121.435,201508140000Z,0.893725,58475.7,WF,12.2867,10.4451,10.4639,11.009,72
11689,0,46.1321,-121.429,201508140000Z,0.759837,50216.7,WF,12.4073,10.3043,10.4125,11.003,72
11690,0,46.1322,-121.423,201508140000Z,0.001,72.5032,WF,12.8669,10.5288,10.4257,11.0038,72
11691,0,46.1322,-121.418,201508140000Z,0.001,2.47E-13,WF,13.2769,10.7761,10.4626,11.0071,72
11692,0,46.1322,-121.412,201508140000Z,0.001,1.34E-23,WF,13.3712,10.8189,10.4533,11.0052,72
11693,0,46.1322,-121.383,201508140000Z,1.00E-03,0.0668363,WF,13.4135,10.7706,10.4412,11.0012,72
11694,0,46.1322,-121.36,201508140000Z,1.00E-03,0.0191565,WF,12.8719,10.4201,10.3942,10.9934,72
11695,0,46.1322,-121.354,201508140000Z,1.00E-03,0.393069,WF,12.9609,10.4401,10.416,10.995,72
11696,0,46.1322,-121.348,201508140000Z,1.00E-03,0.0185198,WF,13.1341,10.4341,10.4065,10.9933,72
11697,0,46.1322,-121.343,201508140000Z,1.00E-03,0.147404,WF,13.2074,10.3079,10.3631,10.9879,72
11698,0,46.1322,-121.337,201508140000Z,0.00158476,142.322,WF,13.3074,10.1293,10.2937,10.9784,72
11699,0,46.1322,-121.331,201508140000Z,0.0468332,4296.7,WF,12.3784,9.6018,10.1662,10.9627,72
11700,0,46.1322,-121.325,201508140000Z,3.29012,453104,WF,12.5416,9.72528,10.2102,10.9682,72
11701,0,46.1361,-121.429,201508140000Z,1.96859,114218,WF,12.1259,10.2771,10.4748,11.0111,72
11702,0,46.1361,-121.423,201508140000Z,0.0595436,5805.81,WF,12.4635,10.3431,10.4606,11.0091,72
11703,0,46.1362,-121.418,201508140000Z,0.001,0.00098001,WF,12.9368,10.5975,10.4776,11.0104,72
11704,0,46.1362,-121.412,201508140000Z,0.001,7.47E-18,WF,13.158,10.6837,10.4778,11.0095,72
11705,0,46.1362,-121.406,201508140000Z,1.00E-03,0.27925,WF,13.3147,10.781,10.458,11.0056,72
11706,0,46.1362,-121.377,201508140000Z,0.001,0.000263058,WF,13.1978,10.6539,10.4403,11.002,72
11707,0,46.1362,-121.366,201508140000Z,1.00E-03,0.000350744,WF,12.8325,10.4327,10.4014,10.997,72
11708,0,46.1362,-121.354,201508140000Z,1.00E-03,0.0160637,WF,12.8055,10.3632,10.3989,10.994,72
11709,0,46.1362,-121.343,201508140000Z,0.001,1.64E-29,WF,13.0508,10.2403,10.3365,10.9846,72
